Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,2,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456203.0,50690.0,5189.0,45501.0,0.0,10.236733083448412,89.76326691655159,0.0,-0.0013893241834224104,0.04852068481973994,0.22027411291329704,95.39093586346974,138.123933039876,229383.45213888577,4.8868074E7,-4.8638690547861114E7,4.525220993073304,964.0574866837641,-959.5322656906908,12842.347291041064,0.25335070607695925,5.598637203901419,0.00391717963066592,7.0,0.005705171461873505,279.0,0.9942948285381265,48624.0,0.996082820369334,1780.0,0.024475524475524476,0.00391717963066592,0.006753497346840328,-0.004402304104066338,0.4991060040843962,0.03521128240410649,0.10236733083448411,0.10361320312168402,0.8963867968783159,0.8976326691655159,NaN,0.10236733083448411,NaN,NaN,0.4993770638564,0.059002950630326366,NaN,0.10236733083448411,0.531,0.215,0.421875,0.171875,421.875,171.875,104574.0,3.5130889E7,3906388.0,10.236733083448412,2.7027027027024477,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,2,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456203.0,50690.0,5171.0,45519.0,0.0,10.20122312093115,89.79877687906885,0.0,-0.0018391946216384453,0.048539879394073636,0.22031767835122454,95.42878300493321,138.15143156693486,229381.39493186347,4.8887406E7,-4.865802460506814E7,4.5251804089931635,964.4388636811995,-959.9136832722063,12823.863371286849,0.2529860598004902,5.590629255304734,0.005595970900951315,10.0,0.005746068748338547,281.0,0.9942539312516615,48622.0,0.9944040290990487,1777.0,0.03436426116838488,0.005595970900951315,0.00962463907603465,-3.663928896667691E-4,0.49992495107630636,0.035248525512849974,0.10201223120931151,0.10378831662468545,0.8962116833753146,0.8979877687906885,NaN,0.10201223120931151,NaN,NaN,0.49911195729231306,0.058898430006447865,NaN,0.10201223120931151,0.509,0.218,0.390625,0.1875,390.625,187.5,104946.0,3.5130889E7,3906388.0,10.20122312093115,2.7027027027024477,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,2,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456203.0,50690.0,5141.0,45549.0,0.0,10.142039850069047,89.85796014993095,0.0,-0.001633684782223837,0.04857187035129647,0.22039026827720062,95.49146255218409,138.19660063812574,229383.8498618951,4.8919626E7,-4.86902421501381E7,4.525228839256167,965.0744920102584,-960.5492631710022,12750.212208271132,0.2515330875571342,5.558461162783535,0.006711409395973154,12.0,0.0055416956361703,271.0,0.9944583043638296,48631.0,0.9932885906040269,1776.0,0.04240282685512368,0.006711409395973154,0.01158860453887011,0.0028959297561057394,0.5005848568799014,0.03532107908093626,0.10142039850069047,0.10296356032952411,0.8970364396704759,0.8985796014993095,NaN,0.10142039850069047,NaN,NaN,0.4992284190855832,0.05893996263724536,NaN,0.10142039850069047,0.391,0.165,0.390625,0.15625,390.625,156.25,105030.0,3.5130889E7,3906388.0,10.142039850069047,2.7027027027024477,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,2,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456204.0,50689.0,5255.0,45434.0,0.0,10.367140799779044,89.63285920022095,0.0,2.6143833953444533E-4,0.04845019416226376,0.22011404808022536,95.25234729720724,138.0235554803313,229375.69713328028,4.8796116E7,-4.856674030286672E7,4.525157275410449,962.656907810373,-958.1317505349626,13172.92367148238,0.25987736336251216,5.742946544083162,0.006711409395973154,12.0,0.005112369890186295,250.0,0.9948876301098137,48651.0,0.9932885906040269,1776.0,0.04580152671755725,0.006711409395973154,0.011707317073170732,0.0041135767939592775,0.5007995197528934,0.03534458035224754,0.10367140799779045,0.1034097575900103,0.89659024240999,0.8963285920022096,NaN,0.10367140799779045,NaN,NaN,0.5001308252038902,0.05902731339888001,NaN,0.10367140799779045,0.394,0.166,0.390625,0.15625,390.625,156.25,105594.0,3.5130966E7,3906311.0,10.367140799779044,2.702702702702448,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,2,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456204.0,50689.0,5187.0,45502.0,0.0,10.232989405985519,89.76701059401448,0.0,-0.0011655747103379304,0.04852270842917934,0.22027870625455231,95.3949929813462,138.12694156558516,229373.25628675296,4.8869148E7,-4.8639774743713245E7,4.525109122033438,964.0976937797155,-959.572584657682,12946.688427315336,0.2554141614021846,5.644375738002307,0.002796420581655481,5.0,0.005562258440522689,272.0,0.9944377415594773,48629.0,0.9972035794183445,1783.0,0.018050541516245487,0.002796420581655481,0.004842615012106538,-0.006920898754684053,0.4986170810705664,0.03522576148431421,0.1023298940598552,0.10352018338106798,0.8964798166189321,0.8976701059401448,NaN,0.1023298940598552,NaN,NaN,0.49940485533939366,0.05888751769535102,NaN,0.1023298940598552,0.398,0.169,0.390625,0.171875,390.625,171.875,105486.0,3.5130966E7,3906311.0,10.232989405985519,2.702702702702448,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,2,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456204.0,50689.0,5287.0,45402.0,0.0,10.430270867446586,89.56972913255342,0.0,9.289831322121148E-4,0.04841606980136231,0.2200365192447888,95.18546107244778,137.97526965749464,229373.56739053933,4.8761748E7,-4.853237443260946E7,4.525115259534402,961.9788908836236,-957.4537756240893,13210.293046376999,0.2606145918518219,5.759291794893132,0.0039149888143176735,7.0,0.0056849553178871595,278.0,0.9943150446821128,48623.0,0.9960850111856824,1781.0,0.02456140350877193,0.0039149888143176735,0.006753497346840328,-0.004366693838963684,0.49911501674821523,0.03523198590621673,0.10430270867446587,0.10325808999341445,0.8967419100065854,0.8956972913255341,NaN,0.10430270867446587,NaN,NaN,0.5005223093405257,0.059192215767911234,NaN,0.10430270867446587,0.408,0.159,0.40625,0.171875,406.25,171.875,104814.0,3.5130966E7,3906311.0,10.430270867446586,2.702702702702448,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,2,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456204.0,50689.0,5184.0,45505.0,0.0,10.227070962141688,89.77292903785832,0.0,-0.0016602743204919956,0.04852590758801385,0.22028596775104367,95.40136194622892,138.1316243591509,229374.6487511684,4.887237E7,-4.864299535124883E7,4.525136592774929,964.1612578665982,-959.6361212738233,12894.863972639507,0.2543917609863976,5.621747670392377,0.006715165081141578,12.0,0.00509181628563249,249.0,0.9949081837143675,48653.0,0.9932848349188584,1775.0,0.04597701149425287,0.006715165081141578,0.011718750000000002,0.004182936813455705,0.5008116743977545,0.03532620263146076,0.10227070962141688,0.10392354495066444,0.8960764550493355,0.8977292903785832,NaN,0.10227070962141688,NaN,NaN,0.49917358233537623,0.05888660001617329,NaN,0.10227070962141688,0.595,0.216,0.390625,0.171875,390.625,171.875,104778.0,3.5130966E7,3906311.0,10.227070962141688,2.702702702702448,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,2,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456204.0,50689.0,5244.0,45445.0,0.0,10.345439839018328,89.65456016098167,0.0,-4.8364957077920467E-4,0.04846192441132363,0.22014069231135716,95.27555328696594,138.0404983956208,229376.16541592104,4.880793E7,-4.857855383458408E7,4.525166513758824,962.8899761289432,-958.3648096151843,13110.166491981334,0.2586392805535981,5.715574880332075,0.003357582540570789,6.0,0.0053576540836775596,262.0,0.9946423459163224,48640.0,0.9966424174594292,1781.0,0.022388059701492536,0.003357582540570789,0.005839416058394159,-0.005086253401190621,0.4989999642284466,0.03521099804458693,0.10345439839018328,0.10396701581511812,0.8960329841848818,0.8965456016098168,NaN,0.10345439839018328,NaN,NaN,0.4997436912875326,0.058942582186906595,NaN,0.10345439839018328,0.544,0.169,0.390625,0.15625,390.625,156.25,104694.0,3.5130966E7,3906311.0,10.345439839018328,2.702702702702448,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,2,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456204.0,50689.0,5211.0,45478.0,0.0,10.280336956736175,89.71966304326382,0.0,-2.628788105972262E-4,0.04849711515850325,0.22022060566282906,95.34474427277412,138.09061896241997,229377.11270269728,4.8843372E7,-4.86139948872973E7,4.525185201970788,963.5891810846534,-959.0639958826827,13049.653782560976,0.2574454769784564,5.689169956322116,0.00391717963066592,7.0,0.004273853830109198,209.0,0.9957261461698907,48693.0,0.996082820369334,1780.0,0.032407407407407406,0.00391717963066592,0.006989515726410383,-0.0010098127433657324,0.49982166290027835,0.03524304577624882,0.10280336956736176,0.10308528888291037,0.8969147111170896,0.8971966304326382,NaN,0.10280336956736176,NaN,NaN,0.4998590403422257,0.05896464986959887,NaN,0.10280336956736176,0.41,0.165,0.40625,0.15625,406.25,156.25,105762.0,3.5130966E7,3906311.0,10.280336956736175,2.702702702702448,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,2,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456204.0,50689.0,5271.0,45418.0,0.0,10.398705833612816,89.60129416638719,0.0,2.349784984618544E-4,0.04843313198181303,0.22007528707652077,95.21883983972934,137.99930976924483,229380.82342628745,4.8778932E7,-4.8549551176573716E7,4.525258407668082,962.3178993469984,-957.7926409393303,13206.335798659296,0.2605365226905107,5.757384423595119,0.006155567991046447,11.0,0.0052963068995133126,259.0,0.9947036931004867,48643.0,0.9938444320089536,1776.0,0.040740740740740744,0.006155567991046447,0.010695187165775402,0.0021770667141414444,0.5004296305457666,0.03528796995512064,0.10398705833612816,0.10376269010758081,0.8962373098924191,0.8960129416638718,NaN,0.10398705833612816,NaN,NaN,0.5001121841142736,0.05902683841607471,NaN,0.10398705833612816,0.395,0.212,0.390625,0.1875,390.625,187.5,105174.0,3.5130966E7,3906311.0,10.398705833612816,2.702702702702448,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,3,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456203.0,50690.0,5240.0,45450.0,0.0,10.337344643913987,89.662655356086,0.0,2.473626314957699E-4,0.04846630019246113,0.22015063068831106,95.28419462633563,138.0467932382744,229377.6506452367,4.88133E7,-4.858392234935477E7,4.525106542616625,962.9769185243638,-958.4518119817473,13127.290795085843,0.2589720022703855,5.7230034217191275,0.006152125279642058,11.0,0.007034477117500307,344.0,0.9929655228824997,48558.0,0.993847874720358,1777.0,0.030985915492957747,0.006152125279642058,0.01026598226784881,-0.0019518194861872454,0.4995588240810709,0.03524685334133608,0.10337344643913987,0.10311759920871422,0.896882400791286,0.8966265535608602,NaN,0.10337344643913987,NaN,NaN,0.500127923615213,0.05904844269189311,NaN,0.10337344643913987,0.386,0.449,0.375,0.171875,375.0,171.875,105858.0,3.5130889E7,3906388.0,10.337344643913987,2.7027027027024477,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,3,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456203.0,50690.0,5303.0,45387.0,0.0,10.461629512724404,89.5383704872756,0.0,0.001075340200234734,0.04839911918229318,0.2199979981324675,95.15218341144383,137.95119152711882,229375.29844254293,4.8745638E7,-4.851626270155746E7,4.525060138933576,961.64209903334,-957.1170388944064,13289.176081187465,0.26216563584903263,5.793638709756848,0.003355704697986577,6.0,0.00670729213529099,328.0,0.993292707864709,48574.0,0.9966442953020134,1782.0,0.017964071856287425,0.003355704697986577,0.005655042412818096,-0.007641854701004842,0.49832420628134777,0.03521514501241228,0.10461629512724403,0.10348920181653154,0.8965107981834685,0.895383704872756,NaN,0.10461629512724403,NaN,NaN,0.5005635466553563,0.059161793503489296,NaN,0.10461629512724403,0.422,0.164,0.40625,0.171875,406.25,171.875,105114.0,3.5130889E7,3906388.0,10.461629512724404,2.7027027027024477,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,3,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456203.0,50690.0,5235.0,45455.0,0.0,10.32748076543697,89.67251923456303,0.0,-2.9009843515636545E-4,0.04847163201866493,0.22016273985092238,95.29463790713866,138.0543227548825,229377.31029227568,4.881867E7,-4.8589292689707726E7,4.525099828216131,963.0828565792069,-958.5577567509908,13075.293958553153,0.25794622131689,5.700343221346714,0.005036373810856184,9.0,0.004744085229944993,232.0,0.995255914770055,48671.0,0.9949636261891438,1778.0,0.03734439834024896,0.005036373810856184,0.008875739644970414,7.836228183203416E-4,0.5001461442904556,0.03526403221405604,0.1032748076543697,0.10352721874020843,0.8964727812597917,0.8967251923456303,NaN,0.1032748076543697,NaN,NaN,0.49987379445708063,0.05901024741195607,NaN,0.1032748076543697,0.378,0.161,0.359375,0.15625,359.375,156.25,104802.0,3.5130889E7,3906388.0,10.32748076543697,2.7027027027024477,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,3,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02111151845E7,456204.0,50689.0,5249.0,45440.0,0.0,10.355303912091381,89.64469608790861,0.0,5.127651199493908E-4,0.04845659247993278,0.22012858169699995,95.26516634634486,138.03306015108052,229371.32186713687,4.880256E7,-4.857318867813286E7,4.525070959520544,962.7840359841385,-958.258965024618,13184.486384124804,0.26010547424736735,5.748097136468484,0.0027979854504756574,5.0,0.0062574127847531795,306.0,0.9937425872152468,48596.0,0.9972020145495244,1782.0,0.01607717041800643,0.0027979854504756574,0.004766444232602479,-0.008170133331103006,0.49827028633286125,0.03520054012127645,0.1035530391209138,0.1030823367161276,0.8969176632838722,0.8964469608790862,NaN,0.1035530391209138,NaN,NaN,0.5002353512023929,0.05902864951414881,NaN,0.1035530391209138,0.413,0.166,0.421875,0.15625,421.875,156.25,105798.0,3.5130966E7,3906311.0,10.355303912091381,2.702702702702448,?
