Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,4,1,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43358,7332,0,85.5356086,14.4643914,0,0.032809274,0.050206539,0.1586077,98.70543698,99.45587018,229379.8912,222406.3077,6973.583464,4.525150743,4.387577584,0.13757316,17794.6039,0.351047621,7.757700036,0,0,4.09E-05,2,0.999959103,48901,1,1787,0,0,0,-0.001200762,0.734392132,0.079520094,0.144643914,0.112364709,0.887635291,0.855356086,NaN,0.144643914,NaN,NaN,0.622340852,0.087234374,NaN,0.144643914,0.256,0.595,0.25,0.421875,250,421.875,22355,3.51E+07,3906388,94.68139673,75.21212671,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,4,2,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43450,7240,0,85.71710397,14.28289603,0,0.031023627,0.050216983,0.158632513,98.72597665,99.47143655,229379.2035,222553.8504,6825.35309,4.525137177,4.39048827,0.134648907,17786.06043,0.350879077,7.75399869,0,0,4.09E-05,2,0.999959103,48901,1,1787,0,0,0,-0.001200762,0.730152998,0.078057422,0.14282896,0.112293338,0.887706662,0.85717104,NaN,0.14282896,NaN,NaN,0.621482505,0.087024192,NaN,0.14282896,0.264,0.401,0.265625,0.390625,265.625,390.625,22355,3.51E+07,3906388,94.81751825,75.31801677,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,4,3,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43443,7247,0,85.70329454,14.29670546,0,0.031534356,0.05022454,0.158680244,98.74086061,99.50139788,229379.2046,222844.8375,6534.367148,4.525137199,4.396228792,0.128908407,17700.33868,0.349187979,7.716627453,0,0,0,0,1,48903,1,1787,NaN,0,NaN,NaN,0.723073808,0.075546532,0.142967055,0.111940348,0.888059652,0.857032945,NaN,0.142967055,NaN,NaN,0.619918534,0.086337578,NaN,0.142967055,0.256,0.522,0.25,0.40625,250,406.25,22355,3.51E+07,3906388,94.69717893,75.27493562,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,4,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43440,7249,0,85.69906686,14.30093314,0,0.031741514,0.0502145,0.158643057,98.72115675,99.47811754,229374.0941,222534.0683,6840.025844,4.525125651,4.390184621,0.134941029,17797.60332,0.351113719,7.759203752,5.60E-04,1,2.04E-05,1,0.999979551,48901,0.999440403,1786,0.5,5.60E-04,0.001117943,0.015829614,0.733928749,0.079090218,0.143009331,0.111795776,0.888204224,0.856990669,NaN,0.143009331,NaN,NaN,0.621405647,0.086905861,NaN,0.143009331,0.288,0.395,0.296875,0.390625,296.875,390.625,22355,3.51E+07,3906311,94.73850342,75.29481582,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,4,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43465,7224,0,85.74838722,14.25161278,0,0.031165077,0.050216738,0.158648632,98.72551291,99.4815659,229375.8538,222651.5087,6724.345107,4.525160366,4.392501503,0.132658863,17653.51174,0.34827106,7.696325242,0,0,0,0,1,48901,1,1788,NaN,0,NaN,NaN,0.728658429,0.075083042,0.142516128,0.111810766,0.888189234,0.857483872,NaN,0.142516128,NaN,NaN,0.620491343,0.086478839,NaN,0.142516128,0.303,0.433,0.25,0.421875,250,421.875,22355,3.51E+07,3906311,94.73653061,75.39478953,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,4,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43397,7292,0,85.61423583,14.38576417,0,0.032573126,0.050216673,0.158641618,98.72540556,99.47718997,229374.9902,222563.8097,6811.180482,4.52514333,4.390771366,0.134371964,17734.36444,0.349866134,7.731603356,0,0,6.13E-05,3,0.999938652,48898,1,1788,0,0,0,-0.001471098,0.727320967,0.074429876,0.143857642,0.111866407,0.888133593,0.856142358,NaN,0.143857642,NaN,NaN,0.6214221,0.087122348,NaN,0.143857642,0.257,0.518,0.25,0.40625,250,406.25,22355,3.51E+07,3906311,94.82136164,75.29982783,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,4,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43386,7303,0,85.59253487,14.40746513,0,0.03308953,0.050210991,0.158616957,98.7139757,99.46143233,229378.662,222495.0433,6883.618751,4.525215767,4.389414731,0.135801037,17783.98295,0.350845015,7.753111295,5.59E-04,1,4.09E-05,2,0.999959101,48899,0.999440716,1787,0.333333333,5.59E-04,0.001116695,0.012430556,0.725611205,0.07768515,0.144074651,0.111468635,0.888531365,0.855925349,NaN,0.144074651,NaN,NaN,0.622646955,0.087410316,NaN,0.144074651,0.269,0.396,0.265625,0.390625,265.625,390.625,22355,3.51E+07,3906311,94.72863935,75.18945685,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,4,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43594,7095,0,86.00288031,13.99711969,0,0.028294852,0.050215665,0.158653275,98.72311313,99.48414803,229380.6463,222634.7849,6745.861434,4.525254913,4.392171573,0.13308334,17723.05228,0.349642966,7.7264811,0,0,2.04E-05,1,0.999979551,48900,1,1788,0,0,0,-8.49E-04,0.727572588,0.075923752,0.139971197,0.112145377,0.887854623,0.860028803,NaN,0.139971197,NaN,NaN,0.620404881,0.086515316,NaN,0.139971197,0.258,0.395,0.25,0.390625,250,390.625,22355,3.51E+07,3906311,94.75034031,75.18257866,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,4,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43435,7254,0,85.68920279,14.31079721,0,0.03136897,0.050214054,0.158621993,98.7199697,99.46455963,229380.3845,222346.736,7033.648445,4.525249748,4.386488903,0.138760844,17747.41727,0.350123642,7.737112008,0,0,4.09E-05,2,0.999959102,48900,1,1787,0,0,0,-0.001200786,0.728977638,0.074310862,0.143107972,0.112220961,0.887779039,0.856892028,NaN,0.143107972,NaN,NaN,0.622752109,0.086589914,NaN,0.143107972,0.275,0.401,0.21875,0.40625,218.75,406.25,22355,3.51E+07,3906311,94.91211111,75.23035277,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,4,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43420,7269,0,85.65961057,14.34038943,0,0.032017453,0.050209643,0.158618146,98.71148954,99.46236307,229377.0378,222603.7229,6773.314916,4.525183724,4.391558778,0.133624947,17766.27678,0.350495705,7.745446951,0,0,6.13E-05,3,0.999938653,48899,1,1787,0,0,0,-0.001470671,0.735090088,0.076457928,0.143403894,0.111884417,0.888115583,0.856596106,NaN,0.143403894,NaN,NaN,0.621024372,0.087179633,NaN,0.143403894,0.263,0.39,0.265625,0.390625,265.625,390.625,22355,3.51E+07,3906311,94.81149756,75.24474898,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,5,1,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43462,7228,0,85.74077727,14.25922273,0,0.029674721,0.050213544,0.158632193,98.71924674,99.47127251,229379.497,222447.7122,6931.784779,4.525142967,4.388394401,0.136748565,17753.20811,0.350230975,7.739666512,0,0,0,0,1,48902,1,1788,NaN,0,NaN,NaN,0.735255072,0.081241793,0.142592227,0.113403135,0.886596865,0.857407773,NaN,0.142592227,NaN,NaN,0.621642648,0.086978814,NaN,0.142592227,0.271,0.396,0.28125,0.375,281.25,375,22355,3.51E+07,3906388,94.78595384,75.23643983,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,5,2,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43392,7298,0,85.60268297,14.39731703,0,0.032859571,0.050216921,0.158648802,98.72575881,99.48154351,229384.7094,222565.8065,6818.902901,4.525245797,4.390724137,0.134521659,17811.06213,0.351372305,7.764712033,5.60E-04,1,2.04E-05,1,0.999979551,48902,0.999440403,1786,0.5,5.60E-04,0.001117943,0.015829632,0.721256116,0.071343852,0.14397317,0.111686981,0.888313019,0.85602683,NaN,0.14397317,NaN,NaN,0.621589184,0.086579918,NaN,0.14397317,0.255,0.518,0.25,0.4375,250,437.5,22355,3.51E+07,3906388,94.91418426,75.27792144,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,5,3,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43440,7250,0,85.69737621,14.30262379,0,0.032006211,0.05020667,0.158614155,98.70558663,99.45979488,229385.6697,222542.0702,6843.599476,4.52526474,4.390255873,0.135008867,17815.55113,0.351460863,7.766636494,0,0,2.04E-05,1,0.999979551,48902,1,1787,0,0,0,-8.49E-04,0.724120214,0.071898555,0.143026238,0.11152914,0.88847086,0.856973762,NaN,0.143026238,NaN,NaN,0.62126765,0.087415144,NaN,0.143026238,0.294,0.429,0.296875,0.390625,296.875,390.625,22355,3.51E+07,3906388,94.74649832,75.21218002,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,5,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43507,7182,0,85.83124544,14.16875456,0,0.030280126,0.05021813,0.158635934,98.72814508,99.47348407,229378.6001,222625.082,6753.518097,4.525214546,4.391980154,0.133234392,17765.78459,0.350485995,7.74517962,0,0,2.04E-05,1,0.999979551,48901,1,1787,0,0,0,-8.49E-04,0.72627668,0.074760865,0.141687546,0.111880292,0.888119708,0.858312454,NaN,0.141687546,NaN,NaN,0.621526149,0.086913834,NaN,0.141687546,0.248,0.375,0.25,0.375,250,375,22355,3.51E+07,3906311,94.68721024,75.27348809,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,5,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43444,7245,0,85.70695812,14.29304188,0,0.031212037,0.050217566,0.158652658,98.72697277,99.48389905,229380.7626,222618.2051,6762.557533,4.525257207,4.391844484,0.133412723,17682.74543,0.348847786,7.708905153,5.60E-04,1,0,0,1,48902,0.999440403,1786,1,5.60E-04,0.001118568,0.023235309,0.729115255,0.080083309,0.142930419,0.11220227,0.88779773,0.857069581,NaN,0.142930419,NaN,NaN,0.621747361,0.086213511,NaN,0.142930419,0.25,0.375,0.25,0.375,250,375,22355,3.51E+07,3906311,94.76415001,75.2867646,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,5,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43440,7249,0,85.69906686,14.30093314,0,0.031575277,0.050217903,0.158635085,98.72752848,99.4727585,229378.8329,222566.2732,6812.559709,4.525219138,4.390819964,0.134399174,17713.20269,0.349448651,7.722248155,0,0,2.04E-05,1,0.999979551,48901,1,1787,0,0,0,-8.49E-04,0.72881412,0.073044122,0.143009331,0.111905351,0.888094649,0.856990669,NaN,0.143009331,NaN,NaN,0.620552692,0.087024466,NaN,0.143009331,0.27,0.377,0.265625,0.375,265.625,375,22355,3.51E+07,3906311,94.7483675,75.31566367,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,5,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43431,7258,0,85.68131153,14.31868847,0,0.031600898,0.050204608,0.158600705,98.70150892,99.45133478,229374.4429,222410.7642,6963.678625,4.525132531,4.387752061,0.13738047,17821.95368,0.351594107,7.769807941,0,0,6.13E-05,3,0.999938653,48899,1,1787,0,0,0,-0.001470671,0.733837746,0.079466806,0.143186885,0.112032779,0.887967221,0.856813115,NaN,0.143186885,NaN,NaN,0.623090828,0.087492077,NaN,0.143186885,0.249,0.377,0.25,0.375,250,375,22355,3.51E+07,3906311,94.80360631,75.29822825,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,5,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43477,7212,0,85.772061,14.227939,0,0.029974616,0.050217355,0.15863628,98.72657555,99.4736498,229376.1101,222457.0729,6919.037243,4.525165423,4.388665645,0.136499778,17676.72309,0.348728977,7.706435985,0,0,4.09E-05,2,0.999959101,48899,1,1788,0,0,0,-0.001201134,0.728240193,0.077658934,0.14227939,0.112810648,0.887189352,0.85772061,NaN,0.14227939,NaN,NaN,0.621578729,0.086924045,NaN,0.14227939,0.244,0.377,0.234375,0.375,234.375,375,22355,3.51E+07,3906311,94.86279074,75.31720993,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,5,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43495,7194,0,85.80757166,14.19242834,0,0.030785849,0.050226843,0.158686183,98.74546567,99.50520868,229371.0224,222879.3565,6491.665926,4.525065051,4.396996517,0.128068534,17584.36254,0.346906874,7.666340045,0,0,4.09E-05,2,0.999959101,48899,1,1788,0,0,0,-0.001201134,0.733664652,0.077448912,0.141924283,0.111652184,0.888347816,0.858075717,NaN,0.141924283,NaN,NaN,0.618753434,0.085997961,NaN,0.141924283,0.247,0.377,0.25,0.375,250,375,22355,3.51E+07,3906311,94.79768786,75.27610074,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,5,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43317,7372,0,85.45641066,14.54358934,0,0.033845982,0.050208059,0.158626406,98.70861078,99.46780994,229370.321,222538.5874,6831.733638,4.525051215,4.390273775,0.13477744,17844.75718,0.352043978,7.779889351,0,0,4.09E-05,2,0.999959101,48899,1,1788,0,0,0,-0.001201134,0.733358418,0.079567305,0.145435893,0.112145179,0.887854821,0.854564107,NaN,0.145435893,NaN,NaN,0.621632965,0.087331518,NaN,0.145435893,0.245,0.367,0.25,0.359375,250,359.375,22355,3.51E+07,3906311,94.7897966,75.26623666,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,6,1,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43477,7213,0,85.77036891,14.22963109,0,0.030748621,0.05020616,0.158602762,98.70455528,99.45261839,229384.8184,222356.5061,7028.312292,4.525247946,4.386595109,0.138652837,17773.16917,0.350624762,7.748188958,5.59E-04,1,2.04E-05,1,0.999979551,48901,0.999440716,1787,0.5,5.59E-04,0.001117318,0.015824694,0.733779548,0.082236443,0.142296311,0.112007003,0.887992997,0.857703689,NaN,0.142296311,NaN,NaN,0.622818819,0.087613389,NaN,0.142296311,0.28,0.375,0.28125,0.375,281.25,375,22355,3.51E+07,3906388,94.87078319,75.3306532,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,6,2,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43411,7279,0,85.64016571,14.35983429,0,0.032550183,0.050224479,0.158657426,98.74049616,99.48681346,229386.0577,222701.7153,6684.342353,4.525272395,4.393405313,0.131867081,17659.45115,0.34838136,7.698572147,0,0,2.04E-05,1,0.999979551,48902,1,1787,0,0,0,-8.49E-04,0.733131692,0.076350702,0.143598343,0.111581873,0.888418127,0.856401657,NaN,0.143598343,NaN,NaN,0.61990191,0.086537612,NaN,0.143598343,0.254,0.382,0.25,0.375,250,375,22355,3.51E+07,3906388,94.73860722,75.25142226,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,6,3,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43496,7194,0,85.80785165,14.19214835,0,0.030304476,0.050207332,0.158617745,98.70697332,99.46214357,229380.9878,222387.2611,6993.726711,4.525172377,4.387201836,0.137970541,17805.87683,0.35127001,7.762577449,0,0,0,0,1,48903,1,1787,NaN,0,NaN,NaN,0.729144115,0.077818221,0.141921484,0.112027486,0.887972514,0.858078516,NaN,0.141921484,NaN,NaN,0.622524335,0.087500819,NaN,0.141921484,0.263,0.526,0.265625,0.375,265.625,375,22355,3.51E+07,3906388,94.78792661,75.25798041,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,6,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43461,7228,0,85.74049597,14.25950403,0,0.031050251,0.050207304,0.158605637,98.70715911,99.45482441,229369.1849,222357.7292,7011.455679,4.525028802,4.386705779,0.138323022,17807.48681,0.351308702,7.763678813,5.60E-04,1,6.13E-05,3,0.999938653,48899,0.999440403,1786,0.25,5.60E-04,0.001116695,0.010344347,0.744080054,0.080647736,0.14259504,0.11198286,0.88801714,0.85740496,NaN,0.14259504,NaN,NaN,0.623456609,0.08780271,NaN,0.14259504,0.26,0.528,0.265625,0.390625,265.625,390.625,22355,3.51E+07,3906311,94.79176942,75.28495174,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,6,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43427,7262,0,85.67342027,14.32657973,0,0.031526103,0.050219549,0.158658637,98.73123682,99.48806307,229369.1772,222778.5284,6590.648852,4.52502865,4.395007366,0.130021284,17740.57531,0.349988662,7.734507106,0,0,4.09E-05,2,0.999959102,48900,1,1787,0,0,0,-0.001200786,0.731555565,0.075835039,0.143265797,0.112328045,0.887671955,0.856734203,NaN,0.143265797,NaN,NaN,0.618752011,0.086651696,NaN,0.143265797,0.382,0.423,0.25,0.40625,250,406.25,22355,3.51E+07,3906311,94.73258498,75.21606319,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,6,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43508,7181,0,85.83321825,14.16678175,0,0.03026325,0.050221102,0.158663092,98.73396974,99.49049247,229375.4635,222664.9667,6710.49681,4.525152666,4.392767005,0.132385662,17684.84832,0.348889272,7.710000038,0,0,0,0,1,48902,1,1787,NaN,0,NaN,NaN,0.724341572,0.074557588,0.141667817,0.111864632,0.888135368,0.858332183,NaN,0.141667817,NaN,NaN,0.620818683,0.086222076,NaN,0.141667817,0.262,0.398,0.25,0.40625,250,406.25,22355,3.51E+07,3906311,94.71482965,75.26890263,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,6,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43330,7359,0,85.48205725,14.51794275,0,0.033783729,0.050209301,0.158622827,98.7107173,99.46518583,229377.59,222524.9406,6852.649375,4.525194618,4.39000455,0.135190068,17799.85242,0.35115809,7.760066022,0,0,2.04E-05,1,0.999979551,48901,1,1787,0,0,0,-8.49E-04,0.720648931,0.073348237,0.145179427,0.111999495,0.888000505,0.854820573,NaN,0.145179427,NaN,NaN,0.622611493,0.087109313,NaN,0.145179427,0.274,0.541,0.28125,0.390625,281.25,390.625,22355,3.51E+07,3906311,94.71285683,75.20582588,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,6,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43416,7273,0,85.65171931,14.34828069,0,0.032226177,0.050212204,0.158624021,98.71641802,99.46592605,229377.8913,222525.9151,6851.976239,4.525200562,4.390023774,0.135176789,17762.20351,0.350415347,7.74364234,0,0,8.18E-05,4,0.999918202,48897,1,1788,0,0,0,-0.001698694,0.727627343,0.075581701,0.143482807,0.111787463,0.888212537,0.856517193,NaN,0.143482807,NaN,NaN,0.621629787,0.087209105,NaN,0.143482807,0.267,0.393,0.265625,0.390625,265.625,390.625,22355,3.51E+07,3906311,94.83714415,75.33448539,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,6,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43384,7305,0,85.58858924,14.41141076,0,0.032747284,0.050222671,0.158656729,98.7370229,99.48646626,229379.4736,222699.9454,6679.528257,4.525231778,4.393457069,0.13177471,17662.98171,0.348457884,7.700332304,0,0,6.13E-05,3,0.999938652,48898,1,1788,0,0,0,-0.001471098,0.727900529,0.075469085,0.144114108,0.111877965,0.888122035,0.855885892,NaN,0.144114108,NaN,NaN,0.620129267,0.086498382,NaN,0.144114108,0.254,0.543,0.25,0.40625,250,406.25,22355,3.51E+07,3906311,94.79176942,75.30281371,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,6,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43491,7198,0,85.7996804,14.2003196,0,0.031044421,0.050217353,0.158658151,98.72656858,99.48736047,229379.3236,222662.945,6716.378623,4.525228819,4.39272712,0.132501699,17785.48919,0.35087473,7.75374559,0,0,2.04E-05,1,0.999979551,48900,1,1788,0,0,0,-8.49E-04,0.721668607,0.073889453,0.142003196,0.111465849,0.888534151,0.857996804,NaN,0.142003196,NaN,NaN,0.620846125,0.086261418,NaN,0.142003196,0.266,0.393,0.265625,0.390625,265.625,390.625,22355,3.51E+07,3906311,94.70496557,75.2342984,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,7,1,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43423,7267,0,85.66383902,14.33616098,0,0.031975897,0.050208114,0.158615548,98.70847235,99.46072205,229382.4399,222351.0447,7031.395227,4.525201025,4.386487369,0.138713656,17852.1993,0.352183849,7.782722732,0,0,4.09E-05,2,0.999959103,48901,1,1787,0,0,0,-0.001200762,0.728054604,0.076290671,0.14336161,0.111924218,0.888075782,0.85663839,NaN,0.14336161,NaN,NaN,0.622996912,0.087011089,NaN,0.14336161,0.253,0.578,0.25,0.40625,250,406.25,22355,3.51E+07,3906388,94.77214441,75.22881532,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,7,2,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43436,7254,0,85.68948511,14.31051489,0,0.031810006,0.050222597,0.158666767,98.73697115,99.49286779,229380.9913,222854.2937,6526.697546,4.525172445,4.396415343,0.128757103,17689.07584,0.348965789,7.711657249,5.59E-04,1,2.45E-04,12,0.999754611,48890,0.999440716,1787,0.076923077,5.59E-04,0.001110494,0.00361622,0.726748285,0.076035138,0.143105149,0.111826643,0.888173357,0.856894851,NaN,0.143105149,NaN,NaN,0.618923807,0.086236658,NaN,0.143105149,0.26,0.525,0.265625,0.375,265.625,375,22355,3.51E+07,3906388,94.62418623,75.10213113,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,7,3,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43441,7249,0,85.69934898,14.30065102,0,0.031659386,0.050214968,0.158653409,98.72202576,99.48455187,229379.2369,222733.4071,6645.829799,4.525137835,4.39403052,0.131107315,17720.69159,0.349589497,7.72549941,0,0,2.04E-05,1,0.999979551,48901,1,1788,0,0,0,-8.49E-04,0.722951564,0.073045431,0.14300651,0.111795744,0.888204256,0.85699349,NaN,0.14300651,NaN,NaN,0.619804152,0.086691012,NaN,0.14300651,0.254,0.559,0.25,0.421875,250,421.875,22355,3.51E+07,3906388,94.80173604,75.27978758,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,7,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43478,7211,0,85.77403381,14.22596619,0,0.030594995,0.050218013,0.158638302,98.72802985,99.47509809,229374.132,222564.7891,6809.34284,4.525126398,4.390790687,0.134335711,17752.15856,0.350217179,7.73938997,0,0,6.13E-05,3,0.999938652,48898,1,1788,0,0,0,-0.001471098,0.721056827,0.0745657,0.142259662,0.112173815,0.887826185,0.857740338,NaN,0.142259662,NaN,NaN,0.622011542,0.086978727,NaN,0.142259662,0.288,0.482,0.28125,0.421875,281.25,421.875,22355,3.51E+07,3906311,94.80557912,75.29737514,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,7,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43463,7226,0,85.74444159,14.25555841,0,0.03116358,0.050211805,0.158632803,98.7158685,99.47169972,229372.5386,222559.7191,6812.819444,4.525094963,4.390690666,0.134404298,17757.5815,0.350324163,7.741807982,0,0,4.09E-05,2,0.999959101,48899,1,1788,0,0,0,-0.001201134,0.726477832,0.077038902,0.142555584,0.111909976,0.888090024,0.857444416,NaN,0.142555584,NaN,NaN,0.6214295,0.087038404,NaN,0.142555584,0.26,0.607,0.25,0.453125,250,453.125,22355,3.51E+07,3906311,94.81149756,75.32851362,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,7,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43493,7196,0,85.80362603,14.19637397,0,0.028463227,0.050219592,0.158660027,98.73119138,99.48878767,229372.7223,222560.6617,6812.060591,4.525098588,4.390709261,0.134389327,17719.57363,0.349574338,7.725231427,0,0,4.09E-05,2,0.999959102,48900,1,1787,0,0,0,-0.001200786,0.729181705,0.073961641,0.14196374,0.114037985,0.885962015,0.85803626,NaN,0.14196374,NaN,NaN,0.620406425,0.086356765,NaN,0.14196374,0.256,0.39,0.265625,0.390625,265.625,390.625,22355,3.51E+07,3906311,94.81347038,75.18999005,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,7,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43341,7348,0,85.50375821,14.49624179,0,0.033105294,0.05020998,0.158613537,98.71212377,99.45944302,229378.6451,222580.6974,6797.94766,4.525215433,4.391104528,0.134110905,17746.70142,0.350109519,7.736858596,0,0,2.04E-05,1,0.999979551,48901,1,1787,0,0,0,-8.49E-04,0.724982502,0.075333014,0.144962418,0.112305891,0.887694109,0.855037582,NaN,0.144962418,NaN,NaN,0.622669531,0.087453802,NaN,0.144962418,0.263,0.397,0.265625,0.390625,265.625,390.625,22355,3.51E+07,3906311,94.7897966,75.19606845,?
