Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
dataset_thema09-weka,2,1,weka.classifiers.rules.SMO,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,456203,50690,4758,45932,0,11.51864273,88.48135727,0,0.020031287,0.050235206,0.180634359,98.76165885,113.2676363,229383.4521,3.79E+07,-3.77E+07,4.525220993,748.1917498,-743.6665288,19714.7815,0.388928418,8.594683407,0.087856743,157,0.047154571,2306,0.952845429,46597,0.912143257,1630,0.063743402,0.087856743,0.073882353,0.034911642,0.553904615,0.042831847,0.093864668,0.073608077,0.926391923,0.906135332,0.074533432,0.093864668,0.080766389,0.018596273,0.523117124,0.063523464,0.032598638,0.093864668,1720.724,0.393,1719.03125,0.390625,1719031.25,390.625,1.86E+08,3.51E+07,3906388,29.80469521,14.32741678,'Number of leaves: 105856\nSize of the tree: 210847\n',210847,105856,105856
dataset_thema09-weka,2,2,weka.classifiers.rules.SMO,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,456203,50690,4938,45752,0,11.54864273,88.48345727,0,0.023351596,0.050138741,0.180301424,98.57212395,113.0590157,229381.3949,3.77E+07,-3.75E+07,4.525180409,744.3399367,-739.8147563,19998.19074,0.394519446,8.718314205,0.083939564,150,0.046479766,2273,0.953520234,46630,0.916060436,1637,0.061906727,0.083939564,0.071258907,0.032381249,0.551000238,0.04288242,0.097415664,0.073707061,0.926292939,0.902584336,0.077633075,0.097415664,0.083431277,0.021842696,0.524681232,0.064328101,0.034077276,0.097415664,1791.352,0.404,1789.640625,0.40625,1789640.625,406.25,1.85E+08,3.51E+07,3906388,30.18346814,14.44290414,'Number of leaves: 105466\nSize of the tree: 210060\n',210060,105466,105466
dataset_thema09-weka,2,3,weka.classifiers.rules.SMO,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,456203,50690,4909,45781,0,11.31864273,88.34346968,0,0.022972836,0.050146888,0.180526034,98.587921,113.199573,229383.8499,3.80E+07,-3.78E+07,4.525228839,749.9959518,-745.470723,20090.06464,0.396331912,8.758273372,0.090604027,162,0.043290663,2117,0.956709337,46785,0.909395973,1626,0.071083809,0.090604027,0.079665601,0.042119839,0.560583958,0.044236925,0.096843559,0.073685384,0.926314616,0.903156441,0.077277747,0.096843559,0.083447347,0.021456518,0.523686534,0.064014702,0.03398079,0.096843559,1805.334,0.442,1803.9375,0.390625,1803937.5,390.625,1.87E+08,3.51E+07,3906388,29.69224699,14.16788854,'Number of leaves: 106132\nSize of the tree: 211440\n',211440,106132,106132
dataset_thema09-weka,2,4,weka.classifiers.rules.SMO,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,456204,50689,4820,45869,0,11.3489273,88.93845727,0,0.021815437,0.050188347,0.180633013,98.66952955,113.2667856,229375.6971,3.82E+07,-3.80E+07,4.525157275,753.2427596,-748.7176023,19669.23015,0.388037447,8.575115147,0.082774049,148,0.047095151,2303,0.952904849,46598,0.917225951,1640,0.060383517,0.082774049,0.06982779,0.030682289,0.552391469,0.041658258,0.095089664,0.07297602,0.92702398,0.904910336,0.075410891,0.095089664,0.082124055,0.020133891,0.522557021,0.063917803,0.032391879,0.095089664,1847.339,0.409,1845.65625,0.40625,1845656.25,406.25,1.87E+08,3.51E+07,3906311,29.39493776,14.14001545,'Number of leaves: 106239\nSize of the tree: 211679\n',211679,106239,106239
dataset_thema09-weka,2,5,weka.classifiers.rules.SMO,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,456204,50689,4722,45967,0,11.51864273,88.48135727,0,0.018966669,0.050197933,0.180566137,98.68846241,113.2249623,229373.2563,3.80E+07,-3.77E+07,4.525109122,748.9622097,-744.4371006,19887.76278,0.392348691,8.670480205,0.076621924,137,0.045111552,2206,0.954888448,46695,0.923378076,1651,0.058472044,0.076621924,0.066327766,0.027684057,0.544167679,0.041068409,0.093156306,0.073966032,0.926033968,0.906843694,0.073972405,0.093156306,0.080028344,0.017714882,0.523530063,0.063667189,0.032550552,0.093156306,1743.402,0.406,1741.796875,0.40625,1741796.875,406.25,1.86E+08,3.51E+07,3906311,29.70466965,14.24766715,'Number of leaves: 105649\nSize of the tree: 210496\n',210496,105649,105649
dataset_thema09-weka,2,6,weka.classifiers.rules.SMO,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,456204,50689,4853,45836,0,9.574069325,90.42593068,0,0.022282098,0.050189046,0.180543104,98.67111258,113.210678,229373.5674,3.79E+07,-3.76E+07,4.52511526,746.9367072,-742.411592,19813.33846,0.390880437,8.638021674,0.096196868,172,0.046563465,2277,0.953436535,46624,0.903803132,1616,0.070232748,0.096196868,0.081189521,0.042699092,0.556252138,0.044011251,0.095740693,0.073284313,0.926715687,0.904259307,0.076439696,0.095740693,0.082838087,0.020742558,0.523533557,0.063737005,0.033201781,0.095740693,1743.148,0.402,1742.046875,0.40625,1742046.875,406.25,1.86E+08,3.51E+07,3906311,29.93943459,14.40501244,'Number of leaves: 105519\nSize of the tree: 210210\n',210210,105519,105519
dataset_thema09-weka,2,7,weka.classifiers.rules.SMO,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,456204,50689,4851,45838,0,9.570123695,90.4298763,0,0.021851689,0.05018075,0.180457769,98.65476208,113.1571157,229374.6488,3.77E+07,-3.74E+07,4.525136593,743.3080881,-738.7829515,19938.14486,0.393342636,8.692392542,0.091773923,164,0.046030837,2251,0.953969163,46651,0.908226077,1623,0.067908903,0.091773923,0.078058068,0.039603706,0.557080997,0.044219943,0.095701237,0.073587138,0.926412862,0.904298763,0.076059804,0.095701237,0.082339927,0.020355561,0.524215786,0.06388575,0.032896461,0.095701237,1769.173,0.396,1768.03125,0.390625,1768031.25,390.625,1.85E+08,3.51E+07,3906311,30.29848685,14.61748991,'Number of leaves: 105394\nSize of the tree: 210018\n',210018,105394,105394
dataset_thema09-weka,2,8,weka.classifiers.rules.SMO,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,456204,50689,4711,45978,0,9.293929649,90.70607035,0,0.018757367,0.050214285,0.180868695,98.72067302,113.4147647,229376.1654,3.83E+07,-3.81E+07,4.525166514,755.7351648,-751.2099983,19655.83137,0.387773114,8.569256243,0.076105204,136,0.044108625,2157,0.955891375,46745,0.923894796,1651,0.059310946,0.076105204,0.066666667,0.028393725,0.549787039,0.041785186,0.092939296,0.073989951,0.926010049,0.907060704,0.073793938,0.092939296,0.079885288,0.017453244,0.521871883,0.063283062,0.032212465,0.092939296,1742.074,0.398,1740.5625,0.390625,1740562.5,390.625,1.88E+08,3.51E+07,3906311,29.15228156,13.88824165,'Number of leaves: 106786\nSize of the tree: 212682\n',212682,106786,106786
dataset_thema09-weka,2,9,weka.classifiers.rules.SMO,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,456204,50689,4904,45785,0,9.67468287,90.32531713,0,0.02311832,0.050161887,0.180374943,98.61766493,113.1051633,229377.1127,3.78E+07,-3.75E+07,4.525185202,745.0508956,-740.5257104,20078.53445,0.396112262,8.753503876,0.083379966,149,0.046807902,2289,0.953192098,46613,0.916620034,1638,0.061115669,0.083379966,0.070532544,0.031521368,0.555189814,0.041513374,0.096746829,0.073390704,0.926609296,0.903253171,0.078294589,0.096746829,0.083715823,0.021954711,0.525248041,0.064098865,0.035357469,0.096746829,1741.269,0.488,1739.984375,0.421875,1739984.375,421.875,1.86E+08,3.51E+07,3906311,30.11501509,14.27853903,'Number of leaves: 105824\nSize of the tree: 210838\n',210838,105824,105824
dataset_thema09-weka,2,10,weka.classifiers.rules.SMO,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,456204,50689,4884,45805,0,9.635226578,90.36477342,0,0.022466919,0.050196828,0.180560389,98.6862406,113.2212954,229380.8234,3.81E+07,-3.78E+07,4.525258408,751.2201355,-746.6948771,19740.44056,0.389442296,8.605968128,0.07890319,141,0.044926588,2197,0.955073412,46705,0.92109681,1646,0.060307956,0.07890319,0.068363636,0.029873117,0.553861334,0.042560714,0.096352266,0.073546151,0.926453849,0.903647734,0.075971517,0.096352266,0.082593556,0.020741786,0.522578711,0.063732567,0.033001264,0.096352266,1749.963,0.45,1748.734375,0.40625,1748734.375,406.25,1.86E+08,3.51E+07,3906311,29.45609501,14.23119148,'Number of leaves: 105670\nSize of the tree: 210552\n',210552,105670,105670
